year	age	agesq	nbh	cbd	intst	lintst	price	rooms	area	land	baths	dist	ldist	wind	lprice	y81	larea	lland	y81ldist	lintstsq	nearinc	y81nrinc	rprice	lrprice
1978	8	64	2	21000	21000	9.952300071716309	85000	8	2004	44080	2	26700	10.19242000579834	7	11.350410461425781	0	7.602900981903076	10.69375991821289	0	99.04827880859375	0	0	85000	11.350410461425781
1978	13	169	2	21000	21000	9.952300071716309	87000	7	1920	44260	2	26200	10.17350959777832	7	11.37366008758545	0	7.5600810050964355	10.697839736938477	0	99.04827880859375	0	0	87000	11.37366008758545
1978	5	25	2	20000	20000	9.903499603271484	97000	7	2136	44000	3	25800	10.158129692077637	7	11.48246955871582	0	7.666689872741699	10.691949844360352	0	98.07930755615234	0	0	97000	11.48246955871582
1978	3	9	2	24000	24000	10.086000442504883	72500	7	2472	46422	3	29000	10.275050163269043	7	11.191340446472168	0	7.8127827644348145	10.745530128479004	0	101.72740173339844	0	0	72500	11.191340446472168
1978	4	16	2	24000	23000	10.043000221252441	77000	7	1792	45106	3	29000	10.275050163269043	7	11.25156021118164	0	7.491086959838867	10.71677017211914	0	100.86190032958984	0	0	77000	11.25156021118164
1978	5	25	2	23000	23000	10.043000221252441	85000	7	2136	117176	3	28100	10.24351978302002	7	11.350410461425781	0	7.666689872741699	11.671429634094238	0	100.86190032958984	0	0	85000	11.350410461425781
1978	4	16	2	20000	20000	9.903499603271484	82000	8	2016	44900	3	25800	10.158129692077637	7	11.314470291137695	0	7.608870983123779	10.712189674377441	0	98.07930755615234	0	0	82000	11.314470291137695
1978	0	0	2	20000	20000	9.903499603271484	93000	6	2514	43996	3	26000	10.165849685668945	7	11.440349578857422	0	7.829629898071289	10.691849708557129	0	98.07930755615234	0	0	93000	11.440349578857422
1978	0	0	2	20000	20000	9.903499603271484	105000	7	2432	43663	3	25600	10.150349617004395	7	11.56171989440918	0	7.796469211578369	10.684260368347168	0	98.07930755615234	0	0	105000	11.56171989440918
1978	0	0	2	20000	20000	9.903499603271484	106500	7	2878	43560	3	25600	10.150349617004395	7	11.575900077819824	0	7.964850902557373	10.681889533996582	0	98.07930755615234	0	0	106500	11.575900077819824
1978	15	225	3	26000	26000	10.166000366210938	44900	5	960	51690	1	31700	10.364069938659668	7	10.712189674377441	0	6.8669328689575195	10.853019714355469	0	103.34760284423828	0	0	44900	10.712189674377441
1978	11	121	0	19000	18000	9.798100471496582	73000	7	1868	56900	3	25900	10.161999702453613	5	11.198209762573242	0	7.532623767852783	10.949049949645996	0	96.00276947021484	0	0	73000	11.198209762573242
1978	11	121	3	29000	28000	10.239999771118164	46500	6	1296	94961	2	35200	10.468799591064453	7	10.747209548950195	0	7.1670379638671875	11.461219787597656	0	104.85759735107422	0	0	46500	10.747209548950195
1978	13	169	3	29000	28000	10.239999771118164	50000	6	1668	43560	2	35700	10.48291015625	7	10.819780349731445	0	7.419381141662598	10.681889533996582	0	104.85759735107422	0	0	50000	10.819780349731445
1978	0	0	3	29000	28000	10.239999771118164	90000	7	2052	43560	3	35400	10.474470138549805	7	11.407569885253906	0	7.626570224761963	10.681889533996582	0	104.85759735107422	0	0	90000	11.407569885253906
1978	1	1	0	33000	33000	10.404000282287598	49500	6	1100	38768	1	38600	10.561010360717773	7	10.80972957611084	0	7.003066062927246	10.565349578857422	0	108.24320220947266	0	0	49500	10.80972957611084
1978	28	784	0	35000	34000	10.434000015258789	57000	5	1320	64033	1	40000	10.596630096435547	7	10.950810432434082	0	7.185387134552002	11.067150115966797	0	108.86840057373047	0	0	57000	10.950810432434082
1978	9	81	0	11000	13000	9.472700119018555	120000	6	3030	47916	3	14800	9.602381706237793	7	11.695249557495117	0	8.016318321228027	10.777199745178223	0	89.73204803466797	1	0	120000	11.695249557495117
1978	3	9	0	14000	15000	9.615799903869629	83500	6	1924	42688	2	18900	9.846917152404785	7	11.332599639892578	0	7.562160968780518	10.661669731140137	0	92.46360778808594	0	0	83500	11.332599639892578
1978	0	0	0	11000	12000	9.3927001953125	300000	7	3770	282704	3	15500	9.648594856262207	7	12.611539840698242	0	8.234829902648926	12.552160263061523	0	88.22281646728516	1	0	300000	12.611539840698242
1978	3	9	0	12000	12000	9.3927001953125	64900	7	2856	29955	2	17700	9.781319618225098	7	11.080599784851074	0	7.95717716217041	10.307450294494629	0	88.22281646728516	0	0	64900	11.080599784851074
1978	58	3364	4	6000	6000	8.69950008392334	50900	5	930	8185	1	13400	9.503009796142578	5	10.83761978149414	0	6.8351850509643555	9.010058403015137	0	75.6812973022461	1	0	50900	10.83761978149414
1978	12	144	4	7000	6000	8.69950008392334	60500	6	1399	10000	2	13600	9.51782512664795	5	11.01039981842041	0	7.243513107299805	9.210339546203613	0	75.6812973022461	1	0	60500	11.01039981842041
1978	3	9	4	6000	5000	8.517200469970703	70400	5	1342	8500	2	13500	9.510444641113281	5	11.16195011138916	0	7.201916217803955	9.047821044921875	0	72.5427017211914	1	0	70400	11.16195011138916
1978	48	2304	4	6000	7000	8.853699684143066	48000	6	1500	5153	2	11800	9.375855445861816	5	10.778960227966309	0	7.313220977783203	8.547334671020508	0	78.38800048828125	1	0	48000	10.778960227966309
1978	25	625	0	10000	10000	9.21030044555664	53500	7	1333	11883	1	16800	9.729133605957031	5	10.887439727783203	0	7.195187091827393	9.382863998413086	0	84.82964324951172	0	0	53500	10.887439727783203
1978	8	64	6	24000	26000	10.166000366210938	66000	6	1844	92783	2	26200	10.17350959777832	11	11.097410202026367	0	7.5196919441223145	11.438019752502441	0	103.34760284423828	0	0	66000	11.097410202026367
1978	8	64	6	24000	26000	10.166000366210938	64000	6	1764	86249	2	26000	10.165849685668945	11	11.06663990020752	0	7.475338935852051	11.364990234375	0	103.34760284423828	0	0	64000	11.06663990020752
1978	11	121	0	15000	15000	9.615799903869629	65000	7	2727	44867	3	21300	9.966462135314941	7	11.08213996887207	0	7.910956859588623	10.71146011352539	0	92.46360778808594	0	0	65000	11.08213996887207
1978	10	100	0	14000	13000	9.472700119018555	72900	7	2080	25000	2	19700	9.888374328613281	7	11.196840286254883	0	7.640122890472412	10.126629829406738	0	89.73204803466797	0	0	72900	11.196840286254883
1978	2	4	0	13000	13000	9.472700119018555	26000	7	2030	25120	3	19400	9.873027801513672	7	10.165849685668945	0	7.615790843963623	10.131420135498047	0	89.73204803466797	0	0	26000	10.165849685668945
1978	0	0	0	14000	14000	9.546799659729004	117000	7	3030	32255	3	21000	9.952278137207031	5	11.669930458068848	0	8.016318321228027	10.381429672241211	0	91.1413803100586	0	0	117000	11.669930458068848
1978	0	0	0	14000	13000	9.472700119018555	97000	7	2252	30894	3	20200	9.913437843322754	5	11.48246955871582	0	7.719573974609375	10.338319778442383	0	89.73204803466797	0	0	97000	11.48246955871582
1978	2	4	0	13000	13000	9.472700119018555	95000	7	2238	25690	3	19800	9.893437385559082	5	11.461629867553711	0	7.7133378982543945	10.153860092163086	0	89.73204803466797	0	0	95000	11.461629867553711
1978	0	0	0	14000	13000	9.472700119018555	107900	7	2464	30945	3	20500	9.928179740905762	5	11.588959693908691	0	7.80954122543335	10.339969635009766	0	89.73204803466797	0	0	107900	11.588959693908691
1978	0	0	0	14000	14000	9.546799659729004	120000	7	2464	31059	3	20900	9.947504043579102	5	11.695249557495117	0	7.80954122543335	10.343640327453613	0	91.1413803100586	0	0	120000	11.695249557495117
1978	1	1	0	14000	14000	9.546799659729004	120000	7	2502	34666	3	21100	9.95702838897705	5	11.695249557495117	0	7.824845790863037	10.453519821166992	0	91.1413803100586	0	0	120000	11.695249557495117
1978	0	0	0	14000	14000	9.546799659729004	121000	7	2510	31915	3	20900	9.947504043579102	5	11.703550338745117	0	7.828038215637207	10.370829582214355	0	91.1413803100586	0	0	121000	11.703550338745117
1978	0	0	0	14000	13000	9.472700119018555	107000	7	2012	30800	3	20800	9.942708015441895	5	11.58057975769043	0	7.606884002685547	10.335269927978516	0	89.73204803466797	0	0	107000	11.58057975769043
1978	0	0	0	14000	13000	9.472700119018555	119900	7	2352	31331	3	20500	9.928179740905762	5	11.69441032409668	0	7.763020992279053	10.352359771728516	0	89.73204803466797	0	0	119900	11.69441032409668
1978	0	0	0	14000	13000	9.472700119018555	142500	7	2492	27248	3	20300	9.918375968933105	5	11.86709976196289	0	7.820840835571289	10.212739944458008	0	89.73204803466797	0	0	142500	11.86709976196289
1978	0	0	0	14000	13000	9.472700119018555	84211	7	2756	27205	3	20200	9.913437843322754	5	11.341079711914062	0	7.921535015106201	10.211159706115723	0	89.73204803466797	0	0	84211	11.341079711914062
1981	81	6561	4	4000	1000	6.907800197601318	49000	6	1554	6790	1	11800	9.375855445861816	4	10.799579620361328	1	7.348587989807129	8.823205947875977	9.375855445861816	47.71770095825195	1	1	37634.41015625	10.535670280456543
1981	71	5041	4	3000	2000	7.600900173187256	52000	5	1575	3485	1	10100	9.2202911376953125	3	10.859000205993652	1	7.3620100021362305	8.15622329711914	9.2202911376953125	57.773681640625	1	1	39938.55078125	10.595100402832031
1981	31	961	4	3000	2000	7.600900173187256	68000	6	3304	18731	2	10200	9.230142593383789	3	11.127260208129883	1	8.102889060974121	9.837935447692871	9.230142593383789	57.773681640625	1	1	52227.33984375	10.863360404968262
1981	41	1681	4	3000	2000	7.600900173187256	54000	6	1700	7500	1	11200	9.32366943359375	3	10.896739959716797	1	7.438384056091309	8.92265796661377	9.32366943359375	57.773681640625	1	1	41474.66015625	10.632840156555176
1981	31	961	4	4000	2000	7.600900173187256	70000	6	1454	5500	2	11800	9.375855445861816	3	11.15625	1	7.282073020935059	8.6125030517578125	9.375855445861816	57.773681640625	1	1	53763.44140625	10.892350196838379
1981	81	6561	4	3000	2000	7.600900173187256	47000	6	1410	4500	1	10200	9.230142593383789	3	10.75790023803711	1	7.251345157623291	8.411832809448242	9.230142593383789	57.773681640625	1	1	36098.30859375	10.494000434875488
1981	19	361	0	5000	4000	8.293999671936035	73900	6	1592	13068	1	13200	9.487972259521484	3	11.210470199584961	1	7.372745990753174	9.4779205322265625	9.487972259521484	68.7904281616211	1	1	56758.828125	10.94657039642334
1981	1	1	0	9000	9000	9.104999542236328	117500	9	1910	15246	3	18200	9.80917739868164	5	11.674189567565918	1	7.554859161376953	9.632072448730469	9.80917739868164	82.90101623535156	0	0	90245.7734375	11.410289764404297
1981	41	1681	0	10000	10000	9.21030044555664	60000	5	735	10454	1	19000	9.852193832397461	5	11.002099990844727	1	6.5998711585998535	9.254739761352539	9.852193832397461	84.82964324951172	0	0	46082.94921875	10.738200187683105
1981	1	1	0	16000	15000	9.615799903869629	85000	6	1154	43560	2	23000	10.04325008392334	5	11.350410461425781	1	7.050990104675293	10.681889533996582	10.04325008392334	92.46360778808594	0	0	65284.1796875	11.08650016784668
1981	26	676	0	9000	7000	8.853699684143066	66479	5	1104	15512	1	17000	9.740968704223633	3	11.104640007019043	1	7.006694793701172	9.649369239807129	9.740968704223633	78.38800048828125	0	0	51059.140625	10.840740203857422
1981	81	6561	4	1000	3000	8.006400108337402	70000	6	1830	13939	1	9000	9.10498046875	3	11.15625	1	7.512071132659912	9.54244613647461	9.10498046875	64.1024398803711	1	1	53763.44140625	10.892350196838379
1981	41	1681	4	3000	4000	8.293999671936035	66500	5	1166	9770	1	10500	9.25913143157959	3	11.104960441589355	1	7.061334133148193	9.187071800231934	9.25913143157959	68.7904281616211	1	1	51075.26953125	10.841059684753418
1981	31	961	4	4000	4000	8.293999671936035	91000	7	2263	10019	2	11500	9.350102424621582	5	11.418609619140625	1	7.724446773529053	9.212238311767578	9.350102424621582	68.7904281616211	1	1	69892.4765625	11.154709815979004
1981	31	961	4	4000	4000	8.293999671936035	72500	6	1482	12632	1	11900	9.384293556213379	5	11.191340446472168	1	7.301147937774658	9.443988800048828	9.384293556213379	68.7904281616211	1	1	55683.55859375	10.92743968963623
1981	36	1296	4	4000	4000	8.293999671936035	67000	4	970	11104	1	11900	9.384293556213379	5	11.112449645996094	1	6.877295970916748	9.31506061553955	9.384293556213379	68.7904281616211	1	1	51459.2890625	10.848549842834473
1981	21	441	1	8000	12000	9.3927001953125	68000	6	1684	81273	2	5800	8.665613174438477	11	11.127260208129883	1	7.428926944732666	11.305569648742676	8.665613174438477	88.22281646728516	1	1	52227.33984375	10.863360404968262
1981	18	324	2	18000	18000	9.798100471496582	85000	6	1080	52272	2	24100	10.089969635009766	7	11.350410461425781	1	6.984715938568115	10.864219665527344	10.089969635009766	96.00276947021484	0	0	65284.1796875	11.08650016784668
1981	13	169	4	3000	5000	8.517200469970703	106000	6	1633	17728	2	10500	9.25913143157959	5	11.571189880371094	1	7.398173809051514	9.7829008102417	9.25913143157959	72.5427017211914	1	1	81413.2109375	11.307290077209473
1981	24	576	4	4000	5000	8.517200469970703	130000	7	3208	17424	3	11500	9.350102424621582	5	11.775289535522461	1	8.073403358459473	9.765604019165039	9.350102424621582	72.5427017211914	1	1	99846.390625	11.51138973236084
1981	0	0	0	11000	10000	9.21030044555664	119900	7	2258	12500	3	18800	9.841611862182617	5	11.69441032409668	1	7.722235202789307	9.433484077453613	9.841611862182617	84.82964324951172	0	0	92089.09375	11.430509567260742
1981	1	1	0	12000	10000	9.21030044555664	125000	7	2016	12632	3	18900	9.846917152404785	5	11.736069679260254	1	7.608870983123779	9.443988800048828	9.846917152404785	84.82964324951172	0	0	96006.140625	11.472169876098633
1981	0	0	0	12000	10000	9.21030044555664	118000	7	1991	12632	3	18900	9.846917152404785	5	11.67844009399414	1	7.5963921546936035	9.443988800048828	9.846917152404785	84.82964324951172	0	0	90629.796875	11.41454029083252
1981	0	0	0	12000	10000	9.21030044555664	100000	7	1746	13504	3	19000	9.852193832397461	5	11.512929916381836	1	7.465083122253418	9.510741233825684	9.852193832397461	84.82964324951172	0	0	76804.90625	11.249019622802734
1981	1	1	0	12000	10000	9.21030044555664	128000	7	2700	13504	3	19000	9.852193832397461	5	11.759790420532227	1	7.901007175445557	9.510741233825684	9.852193832397461	84.82964324951172	0	0	98310.2890625	11.495880126953125
1981	0	0	0	11000	10000	9.21030044555664	140000	7	2302	13504	3	18800	9.841611862182617	5	11.84939956665039	1	7.741534233093262	9.510741233825684	9.841611862182617	84.82964324951172	0	0	107526.8984375	11.58549976348877
1981	0	0	0	11000	10000	9.21030044555664	143500	6	2144	12806	3	18400	9.82010555267334	5	11.874090194702148	1	7.670429229736328	9.457669258117676	9.82010555267334	84.82964324951172	0	0	110215.1015625	11.610190391540527
1981	59	3481	4	2000	6000	8.69950008392334	66500	5	1867	5000	1	6800	8.824678421020508	3	11.104960441589355	1	7.532087802886963	8.517192840576172	8.824678421020508	75.6812973022461	1	1	51075.26953125	10.841059684753418
1981	51	2601	0	2000	5000	8.517200469970703	50000	5	1140	13945	1	7100	8.867850303649902	3	10.819780349731445	1	7.038784027099609	9.542876243591309	8.867850303649902	72.5427017211914	1	1	38402.4609375	10.555879592895508
1981	25	625	0	4000	5000	8.517200469970703	65000	5	912	12005	1	11100	9.31470012664795	5	11.08213996887207	1	6.815639972686768	9.393078804016113	9.31470012664795	72.5427017211914	1	1	49923.19921875	10.81824016571045
1981	20	400	0	7000	7000	8.853699684143066	86000	6	1425	19550	1	14000	9.546813011169434	5	11.362099647521973	1	7.261927127838135	9.880730628967285	9.546813011169434	78.38800048828125	1	1	66052.2265625	11.098199844360352
1981	131	17161	0	12000	12000	9.3927001953125	120000	9	3798	50045	2	19000	9.852193832397461	5	11.695249557495117	1	8.242229461669922	10.820679664611816	9.852193832397461	88.22281646728516	0	0	92165.8984375	11.431349754333496
1981	0	0	0	11000	11000	9.305700302124023	135000	7	2252	34879	3	18300	9.814656257629395	5	11.813030242919922	1	7.719573974609375	10.459639549255371	9.814656257629395	86.59606170654297	0	0	103686.6015625	11.5491304397583
1981	0	0	0	11000	11000	9.305700302124023	135000	7	2252	34879	3	18300	9.814656257629395	5	11.813030242919922	1	7.719573974609375	10.459639549255371	9.814656257629395	86.59606170654297	0	0	103686.6015625	11.5491304397583
1981	0	0	0	12000	11000	9.305700302124023	160000	7	2836	37046	3	18500	9.825526237487793	5	11.982930183410645	1	7.950150012969971	10.519920349121094	9.825526237487793	86.59606170654297	0	0	122887.8984375	11.719030380249023
1981	0	0	0	12000	11000	9.305700302124023	168000	7	2486	30808	3	18600	9.8309173583984375	5	12.031720161437988	1	7.818429946899414	10.335530281066895	9.8309173583984375	86.59606170654297	0	0	129032.296875	11.767820358276367
1981	0	0	0	12000	11000	9.305700302124023	182095	7	3074	25159	3	18500	9.825526237487793	5	12.112279891967773	1	8.03073501586914	10.132969856262207	9.825526237487793	86.59606170654297	0	0	139857.90625	11.848380088806152
1981	0	0	0	12000	11000	9.305700302124023	175000	7	3074	25265	3	18500	9.825526237487793	5	12.072540283203125	1	8.03073501586914	10.13718032836914	9.825526237487793	86.59606170654297	0	0	134408.59375	11.808639526367188
1981	0	0	0	11000	11000	9.305700302124023	162000	7	3232	25380	3	18400	9.82010555267334	5	11.995349884033203	1	8.0808563232421875	10.141719818115234	9.82010555267334	86.59606170654297	0	0	124424	11.731450080871582
1981	0	0	0	12000	12000	9.3927001953125	189857	7	3396	31412	4	18700	9.836278915405273	5	12.154029846191406	1	8.130353927612305	10.354949951171875	9.836278915405273	88.22281646728516	0	0	145819.5	11.890130043029785
1981	0	0	0	12000	12000	9.3927001953125	190508	7	2464	37026	3	18900	9.846917152404785	5	12.157449722290039	1	7.80954122543335	10.519379615783691	9.846917152404785	88.22281646728516	0	0	146319.5	11.893549919128418
1981	0	0	0	12000	12000	9.3927001953125	234552	7	3252	29671	3	19000	9.852193832397461	5	12.365429878234863	1	8.08702564239502	10.297920227050781	9.852193832397461	88.22281646728516	0	0	180147.5	12.101530075073242
1981	0	0	0	12000	11000	9.305700302124023	220000	7	3040	29621	3	19000	9.852193832397461	5	12.301380157470703	1	8.019613265991211	10.296239852905273	9.852193832397461	86.59606170654297	0	0	168970.796875	12.037480354309082
1981	0	0	0	12000	11000	9.305700302124023	175000	7	3055	25265	3	18900	9.846917152404785	5	12.072540283203125	1	8.024535179138184	10.13718032836914	9.846917152404785	86.59606170654297	0	0	134408.59375	11.808639526367188
1981	11	121	0	13000	16000	9.680299758911133	118000	7	1731	14810	2	5000	8.517192840576172	7	11.67844009399414	1	7.456455230712891	9.603057861328125	8.517192840576172	93.70821380615234	1	1	90629.796875	11.41454029083252
1981	1	1	1	11000	14000	9.546799659729004	155000	9	2996	45738	3	8700	9.071078300476074	11	11.951180458068848	1	8.005032539367676	10.730680465698242	9.071078300476074	91.1413803100586	1	1	119047.6015625	11.68727970123291
1981	0	0	1	11000	14000	9.546799659729004	144000	7	2464	46174	3	8600	9.059516906738281	11	11.877570152282715	1	7.80954122543335	10.740169525146484	9.059516906738281	91.1413803100586	1	1	110599.1015625	11.613670349121094
1981	0	0	1	10000	13000	9.472700119018555	216000	7	2548	46174	3	8800	9.082507133483887	11	12.283029556274414	1	7.843063831329346	10.740169525146484	9.082507133483887	89.73204803466797	1	1	165898.59375	12.019129753112793
1981	0	0	1	10000	13000	9.472700119018555	124500	6	3398	63260	4	9900	9.200289726257324	11	11.732060432434082	1	8.130942344665527	11.055009841918945	9.200289726257324	89.73204803466797	1	1	95622.1171875	11.468159675598145
1981	0	0	1	10000	13000	9.472700119018555	80000	6	1988	65212	3	8100	8.9996185302734375	11	11.289779663085938	1	7.594883918762207	11.085399627685547	8.9996185302734375	89.73204803466797	1	1	61443.9296875	11.025879859924316
1981	0	0	1	10000	14000	9.546799659729004	100000	7	5136	47916	3	8200	9.011889457702637	11	11.512929916381836	1	8.54403018951416	10.777199745178223	9.011889457702637	91.1413803100586	1	1	76804.90625	11.249019622802734
1981	81	6561	4	3000	6000	8.69950008392334	88000	6	2327	35538	1	7800	8.961878776550293	5	11.385089874267578	1	7.752335071563721	10.478360176086426	8.961878776550293	75.6812973022461	1	1	67588.328125	11.121190071105957
1981	41	1681	4	3000	7000	8.853699684143066	41000	6	936	8276	1	6300	8.748305320739746	5	10.621330261230469	1	6.841616153717041	9.02111530303955	8.748305320739746	78.38800048828125	1	1	31490.01953125	10.357430458068848
1981	121	14641	4	7000	3000	8.006400108337402	66000	7	1674	54886	1	7600	8.935903549194336	5	11.097410202026367	1	7.422970771789551	10.913009643554688	8.935903549194336	64.1024398803711	1	1	50691.25	10.833510398864746
1981	7	49	4	4000	7000	8.853699684143066	74000	5	1587	5957	2	9600	9.16951847076416	5	11.211819648742676	1	7.369600772857666	8.692322731018066	9.16951847076416	78.38800048828125	1	1	56835.640625	10.947919845581055
1981	1	1	0	4000	7000	8.853699684143066	76900	5	1531	3049	2	7200	8.8818359375	5	11.250260353088379	1	7.333675861358643	8.022568702697754	8.8818359375	78.38800048828125	1	1	59062.98046875	10.986359596252441
1981	0	0	0	7000	9000	9.104999542236328	132000	7	2574	43757	3	12300	9.417354583740234	7	11.790559768676758	1	7.853216171264648	10.686409950256348	9.417354583740234	82.90101623535156	1	1	101382.5	11.526659965515137
1981	0	0	0	6000	8000	8.987199783325195	130000	7	2644	35284	2	11900	9.384293556213379	5	11.775289535522461	1	7.880047798156738	10.471179962158203	9.384293556213379	80.76976013183594	1	1	99846.390625	11.51138973236084
1981	39	1521	0	10000	10000	9.21030044555664	75000	6	1456	18215	1	16100	9.686574935913086	5	11.225239753723145	1	7.283448219299316	9.8100004196167	9.686574935913086	84.82964324951172	0	0	57603.69140625	10.961339950561523
1981	2	4	0	10000	11000	9.305700302124023	156500	7	2464	31215	3	16000	9.6803436279296875	7	11.960809707641602	1	7.80954122543335	10.348649978637695	9.6803436279296875	86.59606170654297	0	0	120199.703125	11.69690990447998
1981	8	64	0	10000	10000	9.21030044555664	140000	8	2400	29226	3	16000	9.6803436279296875	5	11.84939956665039	1	7.783224105834961	10.28281021118164	9.6803436279296875	84.82964324951172	0	0	107526.8984375	11.58549976348877
1981	81	6561	0	11000	11000	9.305700302124023	65000	6	1760	32670	2	17300	9.758461952209473	5	11.08213996887207	1	7.473069190979004	10.394209861755371	9.758461952209473	86.59606170654297	0	0	49923.19921875	10.81824016571045
1981	6	36	0	12000	12000	9.3927001953125	150000	6	3132	26136	3	17800	9.786953926086426	7	11.918390274047852	1	8.049427032470703	10.171070098876953	9.786953926086426	88.22281646728516	0	0	115207.3984375	11.65449047088623
1981	2	4	0	13000	13000	9.472700119018555	155000	7	2688	28688	2	19000	9.852193832397461	5	11.951180458068848	1	7.896553039550781	10.264229774475098	9.852193832397461	89.73204803466797	0	0	119047.6015625	11.68727970123291
1981	0	0	6	23000	25000	10.126999855041504	153000	7	2656	43996	3	24500	10.106430053710938	11	11.938190460205078	1	7.884575843811035	10.691849708557129	10.106430053710938	102.55609893798828	0	0	117511.5	11.67428970336914
1981	0	0	6	23000	25000	10.126999855041504	160000	7	2738	43560	3	24600	10.11050033569336	11	11.982930183410645	1	7.914982795715332	10.681889533996582	10.11050033569336	102.55609893798828	0	0	122887.8984375	11.719030380249023
1981	0	0	6	23000	25000	10.126999855041504	148000	7	2736	43560	3	24600	10.11050033569336	11	11.904970169067383	1	7.914251804351807	10.681889533996582	10.11050033569336	102.55609893798828	0	0	113671.296875	11.641070365905762
1981	0	0	6	23000	25000	10.126999855041504	142000	8	3726	43935	3	24500	10.106430053710938	11	11.863579750061035	1	8.223090171813965	10.690469741821289	10.106430053710938	102.55609893798828	0	0	109063	11.599679946899414
1981	1	1	6	22000	24000	10.086000442504883	162000	7	2656	45302	3	24100	10.089969635009766	11	11.995349884033203	1	7.884575843811035	10.721110343933105	10.089969635009766	101.72740173339844	0	0	124424	11.731450080871582
1981	0	0	6	22000	24000	10.086000442504883	175500	8	3284	43996	3	24000	10.085809707641602	11	12.075389862060547	1	8.0968170166015625	10.691849708557129	10.085809707641602	101.72740173339844	0	0	134792.59375	11.811490058898926
1981	1	1	6	22000	24000	10.086000442504883	194000	9	3170	45302	3	23900	10.081629753112793	11	12.175609588623047	1	8.061487197875977	10.721110343933105	10.081629753112793	101.72740173339844	0	0	149001.5	11.911709785461426
1981	0	0	6	24000	25000	10.126999855041504	130500	6	2330	43995	2	26800	10.196160316467285	11	11.779129981994629	1	7.753623008728027	10.691829681396484	10.196160316467285	102.55609893798828	0	0	100230.3984375	11.515230178833008
1981	29	841	1	16000	19000	9.85219955444336	73000	6	1564	48787	1	17200	9.752664566040039	11	11.198209762573242	1	7.355001926422119	10.795220375061035	9.752664566040039	97.065826416015625	0	0	56067.58984375	10.934309959411621
1981	0	0	1	16000	18000	9.798100471496582	140000	6	2248	49829	3	17100	9.746833801269531	11	11.84939956665039	1	7.7177958488464355	10.816349983215332	9.746833801269531	96.00276947021484	0	0	107526.8984375	11.58549976348877
1981	29	841	1	17000	19000	9.85219955444336	82000	6	1566	43996	1	18300	9.814656257629395	11	11.314470291137695	1	7.3562798500061035	10.691849708557129	9.814656257629395	97.065826416015625	0	0	62980.03125	11.050569534301758
1981	2	4	1	15000	17000	9.741000175476074	180000	7	2744	77101	3	16500	9.711115837097168	11	12.100709915161133	1	7.917171955108643	11.252869606018066	9.711115837097168	94.88707733154297	0	0	138248.796875	11.836810111999512
1981	0	0	1	16000	18000	9.798100471496582	200000	7	2470	64745	3	16600	9.717158317565918	11	12.206069946289062	1	7.811974048614502	11.07820987701416	9.717158317565918	96.00276947021484	0	0	153609.796875	11.942170143127441
1981	51	2601	6	22000	23000	10.043000221252441	52900	6	1199	54450	1	25500	10.146430015563965	7	10.87615966796875	1	7.089242935180664	10.90503978729248	10.146430015563965	100.86190032958984	0	0	40629.80078125	10.612259864807129
1981	17	289	6	21000	23000	10.043000221252441	110000	6	2204	45302	2	25200	10.134599685668945	11	11.608240127563477	1	7.698029041290283	10.721110343933105	10.134599685668945	100.86190032958984	0	0	84485.40625	11.344329833984375
1981	0	0	6	22000	24000	10.086000442504883	68000	7	2400	45738	3	25200	10.134599685668945	11	11.127260208129883	1	7.783224105834961	10.730680465698242	10.134599685668945	101.72740173339844	0	0	52227.33984375	10.863360404968262
1981	2	4	6	22000	23000	10.043000221252441	90000	7	3152	51835	2	25000	10.126629829406738	11	11.407569885253906	1	8.055792808532715	10.855819702148438	10.126629829406738	100.86190032958984	0	0	69124.421875	11.143659591674805
1981	2	4	6	22000	23000	10.043000221252441	102000	7	3152	51835	2	25000	10.126629829406738	11	11.532730102539062	1	8.055792808532715	10.855819702148438	10.126629829406738	100.86190032958984	0	0	78341.0234375	11.268830299377441
1981	0	0	6	22000	24000	10.086000442504883	119600	7	2701	48787	3	25300	10.13856029510498	11	11.691909790039062	1	7.901377201080322	10.795220375061035	10.13856029510498	101.72740173339844	0	0	91858.6796875	11.428009986877441
1981	2	4	0	25000	26000	10.166000366210938	113500	7	2000	43569	3	28000	10.239959716796875	11	11.639559745788574	1	7.600903034210205	10.682100296020508	10.239959716796875	103.34760284423828	0	0	87173.578125	11.375659942626953
1981	11	121	2	27000	28000	10.239999771118164	80500	7	1286	44200	2	30900	10.338509559631348	11	11.29601001739502	1	7.159292221069336	10.696479797363281	10.338509559631348	104.85759735107422	0	0	61827.9609375	11.032110214233398
1981	19	361	2	25000	26000	10.166000366210938	75900	6	1344	78408	2	29800	10.302260398864746	7	11.237170219421387	1	7.203404903411865	11.26968002319336	10.302260398864746	103.34760284423828	0	0	58294.9296875	10.973270416259766
1981	2	4	2	23000	24000	10.086000442504883	109000	6	1232	49384	2	27000	10.203590393066406	11	11.599100112915039	1	7.11639404296875	10.807379722595215	10.203590393066406	101.72740173339844	0	0	83717.359375	11.335200309753418
1981	6	36	2	24000	24000	10.086000442504883	160000	7	4056	69465	3	27900	10.236379623413086	7	11.982930183410645	1	8.307952880859375	11.148579597473145	10.236379623413086	101.72740173339844	0	0	122887.8984375	11.719030380249023
